gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001127363	Inpp5a	chr7	+	2826	56	0.650677057263
NM_180958	Ccdc79	chr8	-	2950	2	0.0222616630003
NM_001040434	Rgag1	chrX	+	4133	0	0.0
NM_001040435	Tacc3	chr5	+	2625	1018	12.7340952679
NM_001166493	Rasgrp3	chr17	+	4675	3	0.0210711997383
NM_001003717	Osbpl8	chr10	+	7115	2836	13.0882308498
NM_001166497	3110052M02Rik	chr17	+	4367	597	4.48890860923
NM_001166495	Zpbp2	chr11	+	1428	32	0.7358196734
NM_001166494	Zpbp2	chr11	+	1639	34	0.681160707423
NM_001003719	Ralgapa1	chr12	-	7873	3241	13.5172518013
NM_001045484	Mef2b	chr8	+	1312	7	0.175191822011
NM_001045486	Zfp180	chr7	+	3383	706	6.85255180768
NM_177834	Cpa6	chr1	-	1930	0	0.0
NM_177832	Zfp236	chr18	-	9473	2702	9.36585504113
NM_001045482	Rbak	chr5	-	3345	538	5.28123846753
NM_001045483	Mapk1ip1	chr7	-	1524	392	8.44599314093
NM_001045489	Mfge8	chr7	-	2015	216	3.51988378754
NM_031192	Ren1	chr1	+	1422	1	0.02309138743
NM_177838	Fam163a	chr1	-	3882	0	0.0
NM_001081079	Ogfrl1	chr1	-	4844	410	2.77926108576
NM_001081078	Lct	chr1	-	6166	35	0.186386369184
NM_001160268	Plekha6	chr1	+	7085	26	0.120498909818
NM_001081075	5730455O13Rik	chr19	-	1398	458	10.757415193
NM_001081074	A1cf	chr19	+	3828	0	0.0
NM_001081077	Cwf19l1	chr19	-	3581	443	4.0620852125
NM_001160265	Cyp2w1	chr5	+	1512	0	0.0
NM_001081071	Lclat1	chr17	+	4474	2195	16.1097265694
NM_001081070	Pdia2	chr17	-	1721	2	0.0381591550557
NM_001081073	Cep76	chr18	-	3979	560	4.62129520941
NM_001081072	Slc27a6	chr18	+	2598	15	0.189584023819
NM_009288	Stk10	chr11	+	5073	12939	83.7501271245
NM_009289	Slk	chr19	+	7030	5701	26.6284164478
NM_009286	Sult2a2	chr7	+	741	0	0.0
NM_009287	Stim1	chr7	+	3604	3382	30.8133165355
NM_009284	Stat6	chr10	+	3805	5112	44.1149517359
NM_009285	Stc1	chr14	+	3743	0	0.0
NM_009282	Stag1	chr9	+	6010	3399	18.5706163051
NM_009283	Stat1	chr1	+	5168	19265	122.404147273
NM_009280	Ss18	chr18	-	3092	3910	41.5228253359
NM_009281	Zfp143	chr7	+	3013	1367	14.8976925487
NM_001163511	Spata5	chr3	+	2910	842	9.5009870664
NM_001163510	Kcnn4	chr7	+	2037	1203	19.3920723463
NM_001163513	Dlg5	chr14	-	7853	9	0.0376319338252
NM_001163512	Rgs12	chr5	+	3420	298	2.86114443619
NM_001163515	Extl2	chr3	+	2937	150	1.67701496044
NM_001163514	Extl2	chr3	+	2819	138	1.60743579415
NM_001163517	Pex5l	chr3	-	2186	0	0.0
NM_001163516	Pex5l	chr3	-	2955	0	0.0
NM_001163518	2410075B13Rik	chr15	-	2414	498	6.77394554966
NM_207239	Gtf3c1	chr7	-	6869	3258	15.5742516569
NM_001190912	Kirrel3	chr9	+	3734	0	0.0
NM_001190911	Kirrel3	chr9	+	3737	0	0.0
NM_008889	Ppp1r14b	chr19	+	919	434	15.5068591618
NM_008888	Phox2b	chr5	-	2840	0	0.0
NM_008883	Plxna3	chrX	+	6943	6	0.02837616557
NM_008882	Plxna2	chr1	+	11035	0	0.0
NM_008881	Plxna1	chr6	-	9027	33	0.120038378923
NM_008880	Plscr2	chr9	+	1895	1	0.017327679644
NM_008887	Phox2a	chr7	+	1609	0	0.0
NM_008886	Pms2	chr5	+	3233	868	8.81583889245
NM_008885	Pmp22	chr11	+	1801	0	0.0
NM_008884	Pml	chr9	-	5239	4170	26.1358892344
NM_010741	Ly6c1	chr15	-	849	876	33.8802058453
NM_010740	Cd93	chr2	-	6638	188	0.929972755346
NM_010743	Il1rl1	chr1	+	3002	9	0.0984422306226
NM_010742	Ly6d	chr15	-	691	3	0.142558406333
NM_010745	Ly86	chr13	+	997	1	0.032934757197
NM_010744	Tmed1	chr9	-	1487	78	1.72239699273
NM_010747	Lyn	chr4	+	3393	314	3.03875308535
NM_010746	Ncr1	chr7	+	1463	7	0.15710982261
NM_010749	M6pr	chr6	+	2222	7520	111.127977498
NM_010748	Lyst	chr13	+	11806	9332	25.9550324158
NM_001048192	Agbl5	chr5	+	3296	575	5.72835950611
NM_001048196	Krtap4-1	chr11	-	1011	0	0.0
NM_001033350	Bank1	chr3	-	3247	22	0.22247950858
NM_001164498	Papd5	chr8	+	4598	2313	16.5179554408
NM_029440	Wdr95	chr5	+	2482	394	5.21247600831
NM_010297	Glra4	chrX	-	1411	0	0.0
NM_010296	Gli1	chr10	-	3662	0	0.0
NM_010295	Gclc	chr9	+	3427	1058	10.1372740575
NM_010294	Gk2	chr5	-	1848	0	0.0
NM_010293	Gykl1	chr18	+	1915	0	0.0
NM_010292	Gck	chr11	-	2245	0	0.0
NM_010291	Gjb5	chr4	-	1704	0	0.0
NM_010290	Gjd2	chr2	-	2879	0	0.0
NM_010299	Gm2a	chr11	+	4256	1083	8.35557730692
NM_010298	Glrb	chr3	-	2988	0	0.0
NM_001177796	Afap1l2	chr19	-	3969	0	0.0
NM_001177797	Afap1l2	chr19	-	3915	0	0.0
NM_001177794	Sertad4	chr1	-	3091	0	0.0
NM_001177795	Rgs20	chr1	-	2125	5	0.077261065707
NM_001177792	Snap23	chr2	+	2223	751	11.0930277315
NM_029444	4930447C04Rik	chr12	-	1910	0	0.0
NM_001177790	Phactr3	chr2	+	4858	32	0.216292814659
NM_001177791	Phactr3	chr2	+	4695	32	0.223802022069
NM_001077713	Acn9	chr6	+	550	28	1.67164851257
NM_001077712	Stag2	chrX	+	5955	7698	42.4468791973
NM_001252060	Cacna1a	chr8	+	7778	94	0.396834607225
NM_001177798	Taf6l	chr19	-	2366	194	2.69238160082
NM_001177799	Capn3	chr2	+	2890	13	0.147704978557
NM_001160370	A830018L16Rik	chr1	+	6815	14	0.0674546355035
NM_001160371	A830018L16Rik	chr1	+	6168	14	0.0745303730474
NM_027967	1700026J04Rik	chr13	-	2395	3	0.0411306299693
NM_001033352	Klhl21	chr4	+	3895	607	5.11718188081
NM_027965	Gpr160	chr3	+	2018	338	5.49977804202
NM_027964	Zswim2	chr2	-	2062	0	0.0
NM_027963	Wdr16	chr11	-	2201	1	0.0149186519425
NM_027961	Wfdc3	chr2	-	820	0	0.0
NM_027960	Dpep3	chr8	-	1681	0	0.0
NM_027968	Fbxo30	chr10	+	4977	242	1.5966045023
NM_001081161	Fam171a1	chr2	+	4146	3	0.0237597343889
NM_053259	Prss28	chr17	+	1190	0	0.0
NM_053256	Pth2	chr7	+	569	0	0.0
NM_053257	Rpl31	chr1	+	1039	5362	169.457535694
NM_053254	Tle6	chr10	-	2015	0	0.0
NM_023403	Mesdc2	chr7	+	4492	842	6.15491370508
NM_053252	Ehbp1l1	chr19	-	3883	3605	30.4850915005
NM_053253	Zmynd10	chr9	+	1753	20	0.374625817746
NM_053250	Crip3	chr17	+	1014	1	0.0323825965734
NM_053251	Gm4736	chr6	-	1031	0	0.0
NM_177589	Ulk4	chr9	-	4078	1	0.00805197472424
NM_001033525	Kcnk6	chr7	-	4089	445	3.57348961894
NM_177587	Aqp12	chr1	+	1088	0	0.0
NM_177586	Eif5a2	chr3	+	4992	727	4.78199875337
NM_177585	Iqcj	chr3	+	1579	0	0.0
NM_177584	Btla	chr16	+	3232	311	3.15964769796
NM_177583	Aph1b	chr9	-	4558	144	1.03737982037
NM_177582	Mlxip	chr5	+	2222	1249	18.4572930711
NM_177580	Baiap2l2	chr15	-	2072	2	0.0316949352562
NM_011166	Prl6a1	chr13	+	868	0	0.0
NM_011167	Prl8a6	chr13	-	859	0	0.0
NM_011164	Prl	chr13	+	894	0	0.0
NM_011165	Prl4a1	chr13	+	852	0	0.0
NM_011162	Mapk8ip1	chr2	-	2934	372	4.16324965517
NM_011163	Eif2ak2	chr17	-	4326	2949	22.3840095185
NM_011160	Prkg1	chr19	-	6901	2	0.0095162883424
NM_011161	Mapk11	chr15	-	2442	31	0.416836421249
NM_011168	Prl7a2	chr13	-	1277	0	0.0
NM_011169	Prlr	chr15	+	10328	46	0.146248434796
NM_144828	Ppp1r1b	chr11	+	1666	1	0.0197094555375
NM_144829	Aarsd1	chr11	-	1333	542	13.3511526524
NM_144826	Utp6	chr11	-	3871	1438	12.1979075967
NM_144827	Spata20	chr11	-	2589	0	0.0
NM_144824	Wrap53	chr11	-	1896	568	9.83693104518
NM_144825	Taok1	chr11	-	12409	4043	10.6983445626
NM_144822	Micu1	chr10	+	2274	767	11.0752752391
NM_144823	Acsl6	chr11	+	2592	0	0.0
NM_144820	Ccdc28a	chr10	-	1166	227	6.39259117846
NM_144821	AI317395	chr10	-	2679	9	0.110311152045
NM_177055	A630001G21Rik	chr1	-	1936	1025	17.3847374734
NM_177054	Casc4	chr2	+	4103	654	5.2339052433
NM_177056	Tmem198	chr1	+	2185	128	1.92357069769
NR_035516	Mir2136	chr9	+	75	0	0.0
NM_177052	Kif6	chr17	+	3528	0	0.0
NM_177059	Fstl4	chr11	+	3117	0	0.0
NM_009709	Arnt	chr3	+	4324	2331	17.7013428005
NM_009708	Rnd2	chr11	+	684	5	0.240028895654
NM_001033359	Cntn5	chr9	-	3606	0	0.0
NM_009703	Araf	chrX	+	2360	2142	29.8028013417
NM_009702	Aqr	chr2	-	4885	4356	29.2801250652
NM_009701	Aqp5	chr15	+	1551	0	0.0
NM_009700	Aqp4	chr18	-	5082	0	0.0
NM_009707	Arhgap6	chrX	+	5510	0	0.0
NM_009706	Arhgap5	chr12	+	5196	53	0.334931775414
NM_009705	Arg2	chr12	+	1417	1	0.0231728672727
NM_009704	Areg	chr5	+	1199	1	0.0273861158678
NM_001164172	Map2k7	chr8	+	3546	1894	17.5384362213
NM_001164173	Cpsf1	chr15	-	4491	2586	18.9075426999
NM_001164170	Pias2	chr18	+	2089	513	8.06359207791
NM_001164171	Myh6	chr14	-	6079	0	0.0
NM_001164177	Psmd10	chrX	-	1377	536	12.7814602528
NM_001205314	Stat1	chr1	+	5153	19247	122.645757026
NM_001205312	Tyk2	chr9	-	4873	6129	41.2993136631
NM_001205313	Stat1	chr1	+	5135	18991	121.438672251
NM_001205311	Slc12a3	chr8	+	3299	0	0.0
NM_001002241	Tdrd1	chr19	+	5187	2	0.0126608648257
NM_001002240	Tdrd1	chr19	+	4887	2	0.0134380818193
NM_027287	Dnajb4	chr3	-	2702	373	4.53286840903
NM_027283	1700026L06Rik	chr2	-	671	5	0.244679231933
NM_001017419	Tbata	chr10	+	1426	0	0.0
NM_008078	Gad2	chr2	+	5625	15	0.0875625411346
NM_008079	Galc	chr12	-	3704	299	2.65063442892
NM_008072	Gabrd	chr4	-	1879	1	0.0174752277411
NM_008073	Gabrg2	chr11	-	2232	0	0.0
NM_008070	Gabrb2	chr11	+	7552	0	0.0
NM_008071	Gabrb3	chr7	+	5567	1	0.00589832098535
NM_008076	Gabrr2	chr4	+	1820	2	0.0360834647533
NM_008077	Gad1	chr2	+	3231	0	0.0
NM_008074	Gabrg3	chr7	-	1673	0	0.0
NM_008075	Gabrr1	chr4	+	2251	1	0.014587273623
NM_001170884	Trim43b	chr9	-	2262	13	0.188712373135
NM_001127233	Trp53	chr11	+	1868	2490	43.7695518118
NM_001206661	Tmem200c	chr17	+	3213	0	0.0
NM_025618	Sri	chr5	+	2368	4562	63.2591289045
NM_025617	2210012G02Rik	chr4	-	6243	824	4.33394605327
NM_025616	Timm50	chr7	-	1179	464	12.9227159944
NM_025615	2810004N23Rik	chr8	-	1382	399	9.48013402117
NM_025614	Rwdd1	chr10	-	1082	1455	44.155555921
NM_025613	Eid1	chr2	+	2543	1840	23.758613206
NM_025611	Cul7	chr17	+	5529	278	1.65100287815
NM_025610	Asrgl1	chr19	-	2274	705	10.1800117909
NM_023617	Aox3	chr1	+	4360	0	0.0
NM_023612	Esm1	chr13	+	2103	377	5.88642617827
NM_019769	1500003O03Rik	chr2	+	2594	3747	47.4311162728
NM_001007596	Rtn1	chr12	-	1545	40	0.850121758588
NM_001101038	Siglec15	chr18	-	1029	0	0.0
NM_146536	Olfr313	chr11	+	1074	0	0.0
NM_146537	Olfr311	chr11	+	927	0	0.0
NM_146534	Olfr1368	chr13	-	945	0	0.0
NM_146535	Olfr1370	chr13	-	951	0	0.0
NM_146532	Olfr1170	chr2	-	951	0	0.0
NM_146533	Olfr1367	chr13	+	951	0	0.0
NM_183300	Zfyve9	chr4	-	2170	1	0.0151317755417
NM_146531	Olfr1168	chr2	+	939	0	0.0
NM_183308	Pon2	chr6	-	1850	1637	29.0553810481
NM_183309	Gm5111	chr6	+	964	2	0.0681243836628
NR_027658	Gm8883	chr1	+	1019	0	0.0
NR_027659	Gm8883	chr1	+	699	0	0.0
NR_027656	Oaz-ps	chr10	+	962	8358	285.283674169
NR_015373	Gm5485	chr16	-	628	0	0.0
NR_027652	Meg3	chr12	+	1913	0	0.0
NM_001163256	Fblim1	chr4	-	3036	0	0.0
NR_045834	E130006D01Rik	chr5	-	664	0	0.0
NR_045835	A330041J22Rik	chr9	+	1843	0	0.0
NR_045836	A430090L17Rik	chr13	-	3687	0	0.0
NR_045837	9130227L01Rik	chr1	+	1906	0	0.0
NR_045831	4933408N05Rik	chr8	-	1582	13	0.269827678907
NR_045832	E130006D01Rik	chr5	-	931	0	0.0
NR_045833	E130006D01Rik	chr5	-	751	0	0.0
NR_045838	A730036I17Rik	chr2	+	3433	0	0.0
NM_026735	Mob1b	chr5	+	3171	724	7.49707660613
NM_026734	Tmem126b	chr7	-	862	230	8.76133314716
NM_026737	Phf5a	chr15	-	1648	726	14.4653530485
NM_021504	Ngly1	chr14	+	2901	2088	23.633736542
NM_026731	Ppp1r14a	chr7	+	531	0	0.0
NM_026730	Gpihbp1	chr15	+	797	0	0.0
NM_021501	Pias4	chr10	-	1663	574	11.3336361871
NM_026732	Mrpl14	chr17	+	595	223	12.3065840376
NM_026739	9530077C05Rik	chr9	+	2157	6	0.0913378384575
NM_026738	1110007C09Rik	chr13	-	804	278	11.3537250165
NM_021509	Moxd1	chr10	+	3083	0	0.0
NM_021508	Myoz1	chr14	-	1294	0	0.0
NM_207624	Ace	chr11	+	4906	3	0.0200790580466
NM_207625	Acsl4	chrX	-	5280	2692	16.7413608476
NM_207626	Olfr1434	chr19	+	939	0	0.0
NM_207620	Olfr774	chr10	+	939	0	0.0
NM_207621	Olfr553	chr7	-	981	0	0.0
NM_207622	Olfr403	chr11	+	942	0	0.0
NM_207623	Rnf138	chr18	+	3110	1075	11.3500480369
NM_197959	Kif18b	chr11	-	3336	541	5.32501514768
NM_001199004	Golga5	chr12	+	2830	1657	19.2258565362
NM_001199003	Rgs7	chr1	-	2487	0	0.0
NM_001243943	4930525M21Rik	chrX	-	825	0	0.0
NM_001199009	Dcaf11	chr14	+	2610	2745	34.5343642837
NM_029752	Bri3bp	chr5	+	6988	410	1.92655133077
NM_053118	Gprc5d	chr6	-	1317	0	0.0
NM_029751	Rpl18a	chr8	-	1291	21682	551.471054477
NM_029756	Sdccag8	chr1	+	2619	568	7.12135214267
NM_030688	Il1rapl2	chrX	+	2505	0	0.0
NM_029755	Calcoco2	chr11	-	1556	2	0.0422055950199
NM_030686	Dhrs4	chr14	+	945	149	5.17730897978
NM_053110	Gpnmb	chr6	+	3798	38	0.328532441066
NM_029758	Fam49a	chr12	+	4848	2242	15.1852736095
NM_029759	Fam54b	chr4	-	1971	1760	29.3207900298
NM_053115	Acox2	chr14	-	2573	0	0.0
NM_053114	Pabpc5	chrX	+	2434	0	0.0
NM_053117	Pard6g	chr18	+	3143	0	0.0
NM_053116	Wnt16	chr6	+	1666	0	0.0
NM_028484	1700037C18Rik	chr16	-	1097	76	2.27487002948
NM_001168259	Tmem40	chr6	-	898	1	0.0365656491375
NM_001168258	Tmem40	chr6	-	1131	1	0.02903267279
NM_028481	Ccdc18	chr5	+	4657	80	0.564070481863
NM_028480	Ceacam5	chr7	+	3248	0	0.0
NM_028483	Cib4	chr5	-	768	0	0.0
NM_001168253	Fam83h	chr15	-	4535	142	1.02815993725
NM_001168250	Mtbp	chr15	+	3384	380	3.68725239707
NM_001168257	Tmem40	chr6	-	1331	1	0.0246701374346
NM_001168256	Tmem40	chr6	-	1406	1	0.0233541628204
NM_001168255	Slc45a4	chr15	-	3720	1596	14.0876830293
NM_001252459	Cyfip2	chr11	-	6605	15739	78.244521286
NM_029288	Gm10413	chr14	+	993	2	0.0661348497995
NM_029289	Cypt12	chr3	+	509	0	0.0
NM_029280	Mettl5	chr2	-	960	190	6.49878234983
NM_029281	Zfp820	chr17	-	3695	65	0.577628400583
NM_029282	Tti1	chr2	-	3772	1216	10.5855033821
NM_029283	Fam183b	chr11	-	562	0	0.0
NM_029285	1700001C02Rik	chr5	+	712	0	0.0
NM_029286	Ccdc30	chr4	-	2536	119	1.54080378475
NM_029287	1700006E09Rik	chr11	+	698	0	0.0
NM_008972	Ptma	chr1	+	1192	17748	488.903097753
NM_001040699	Mtmr7	chr8	-	3446	126	1.20061812786
NM_030028	Tmem190	chr7	+	585	0	0.0
NM_030022	Grifin	chr5	-	539	5	0.304600676488
NM_030021	D730039F16Rik	chr2	+	2312	0	0.0
NM_030026	Mccc2	chr13	-	2124	172	2.65903196948
NM_030024	Prr15	chr6	+	1381	31	0.737085112737
NM_030025	Ccdc150	chr1	+	3807	0	0.0
NM_146989	Olfr1496	chr19	+	1067	0	0.0
NM_146988	Olfr447	chr6	+	933	0	0.0
NM_146987	Olfr457	chr6	-	942	0	0.0
NM_146986	Olfr38	chr6	+	954	0	0.0
NM_146985	Olfr1270	chr2	-	1018	0	0.0
NM_146984	Olfr142	chr2	-	918	0	0.0
NM_146983	Olfr1256	chr2	-	921	0	0.0
NM_146982	Olfr1257	chr2	+	930	0	0.0
NM_146981	Olfr1260	chr2	+	933	0	0.0
NM_146980	Olfr1272	chr2	-	927	0	0.0
NM_001039147	Morf4l1	chr9	-	1983	5513	91.2882544014
NR_029527	Mirlet7i	chr10	-	85	1	0.386305328535
NM_001039143	Nlrp5	chr7	+	3463	1	0.00948193847111
NM_001039149	Cd226	chr18	+	2148	4366	66.7419788047
NM_001164406	Sra1	chr18	-	866	871	33.0255369493
NM_028158	1700021F07Rik	chr2	+	641	0	0.0
NM_028153	Eml2	chr7	+	2312	1078	15.3101891235
NM_028152	Mms19	chr19	-	3965	1867	15.4614688807
NM_028151	Skiv2l2	chr13	-	3309	2890	28.6781214731
NM_028150	Supt7l	chr5	-	2677	507	6.21883755443
NM_028157	Fam75d3	chr13	-	4277	0	0.0
NM_028156	1700001P01Rik	chr11	-	624	2	0.105243438864
NM_001161430	Nxt2	chrX	+	2447	139	1.86522168232
NM_001161431	Slitrk2	chrX	+	7778	0	0.0
NM_001161432	Eda2r	chrX	-	4789	4	0.0274261456884
NM_133755	Tubgcp2	chr7	-	3085	1322	14.0710307188
NM_001029842	Slc16a6	chr11	-	4216	3187	24.8216750411
NM_001029843	Vrk1	chr12	+	3724	543	4.78784168596
NM_001029841	Sla	chr15	-	2808	7977	93.2807679795
NM_001029844	Vrk1	chr12	+	3664	534	4.78558920911
NM_001114609	Ino80d	chr1	-	13529	3928	9.53356664138
NM_175329	Chchd10	chr10	+	948	205	7.10060163472
NM_175328	Slc6a15	chr10	+	3644	0	0.0
NM_030184	Armc9	chr1	+	5157	80	0.509380693046
NR_015558	5031425F14Rik	chr2	+	1636	30	0.602126276139
NR_045168	4930447N08Rik	chr3	-	1156	0	0.0
NM_001025286	Nkain2	chr10	-	1233	0	0.0
NR_015556	2610035D17Rik	chr11	-	1848	278	4.93960763705
NM_001011860	Olfr1222	chr2	-	936	0	0.0
NM_001105055	Vmn2r58	chr7	-	2589	0	0.0
NM_001105056	Vmn2r59	chr7	-	2598	0	0.0
NM_001105057	Vmn2r60	chr7	+	2562	0	0.0
NM_001105058	Vmn2r61	chr7	+	2598	0	0.0
NM_001105059	Vmn2r62	chr7	-	2580	1	0.012727113537
NR_038041	2310015B20Rik	chr10	+	443	0	0.0
NR_038040	C730027H18Rik	chr10	-	2300	0	0.0
NR_038043	Gm10033	chr8	-	1773	65	1.20379974064
NR_038042	1700028I16Rik	chr10	+	1056	0	0.0
NR_038045	Gm10440	chr5	+	2751	0	0.0
NR_038044	Gm10033	chr8	-	933	5	0.175969737007
NR_038047	D130020L05Rik	chr12	+	2842	48	0.554583300641
NR_038046	Yars2	chr16	+	1552	260	5.50086840246
NR_038049	D130020L05Rik	chr12	+	2461	41	0.547043506682
NR_038048	D130020L05Rik	chr12	+	2677	47	0.576499733843
NM_001011869	Olfr452	chr6	+	954	0	0.0
NM_001011868	Olfr1178	chr2	+	972	0	0.0
NM_001190344	Ccm2	chr11	+	1760	2199	41.0262843654
NM_001190343	Ccm2	chr11	+	1701	2217	42.7967710968
NM_178634	Csrnp3	chr2	+	10510	2	0.00624851625603
NM_178635	Uvrag	chr7	-	3438	1361	12.9987585607
NM_178637	Kat5	chr19	-	2011	1157	18.8916944479
NM_178630	Agbl3	chr6	+	3719	23	0.20307257792
NM_178631	Ralyl	chr3	+	2519	5	0.0651765639648
NM_178632	Ints7	chr1	+	3252	1424	14.3783508505
NM_178633	Klhl2	chr8	-	3026	481	5.21946244453
NM_178638	Tmem108	chr9	-	3692	1	0.00889381173496
NM_178639	Sfxn5	chr6	-	3654	8	0.0718904278609
NM_033648	Fxyd4	chr6	-	554	1	0.0592706731506
NM_033327	Zfp423	chr8	-	4907	0	0.0
NM_025991	Kbtbd4	chr2	+	2393	660	9.05630126653
NR_045190	E330017L17Rik	chr4	+	830	1	0.0395613890668
NR_045195	A830082K12Rik	chr13	+	2305	10	0.142455327225
NR_045194	4930525G20Rik	chr13	-	2987	1	0.0109929537748
NR_045199	Mira	chr6	-	798	0	0.0
NM_010249	Gabpb1	chr2	-	1338	611	14.9945943479
NM_009202	Slc22a1	chr17	-	1993	0	0.0
NM_177217	Cep250	chr2	+	7914	6680	27.7159673417
NM_177216	Cyb5r2	chr7	-	2724	0	0.0
NM_177215	Ocrl	chrX	+	5182	437	2.76906820309
NM_177214	Snrnp200	chr2	+	6740	9934	48.3964920418
NM_177213	Abca15	chr7	+	5335	0	0.0
NM_001018063	Cxx1b	chrX	-	1232	423	11.2740325385
NM_001164374	Gm17455	chr10	+	857	2	0.0766299951586
NM_001164376	Ctnna3	chr10	+	3681	0	0.0
NM_001164370	Mipol1	chr12	+	1454	76	1.71632216117
NM_133716	Smap2	chr4	-	2905	6651	75.177942481
NM_133717	Rab43	chr6	-	4308	2684	20.4576828347
NM_133714	2310037I24Rik	chr15	-	2110	1018	15.8421801318
NM_133715	Arhgap27	chr11	-	3528	2969	27.6332041484
NM_133712	Klk10	chr7	+	1354	3	0.0727532191849
NM_133710	Ctdspl	chr9	+	4627	2	0.0141931933976
NM_133711	Spata4	chr8	+	1057	0	0.0
NM_133718	Tmem30a	chr9	-	3660	6423	57.6244059126
NM_133719	Metrn	chr17	-	1363	488	11.7563793306
NM_001177961	Gpm6b	chrX	+	4493	125	0.913530851476
NM_001177960	Gpm6b	chrX	+	3358	96	0.938728850758
NM_001163772	Gm17660	chr5	-	523	0	0.0
NM_001177965	Naa10	chrX	-	1056	940	29.228973248
NM_001177964	Dcdc2c	chr12	-	1434	170	3.89268619061
NM_001177967	Lclat1	chr17	+	4453	2195	16.1856987809
NM_001177966	4930480E11Rik	chrX	+	1297	0	0.0
NM_001177968	Lclat1	chr17	+	4442	2195	16.2257804303
NM_001042715	Ccdc135	chr8	+	2832	0	0.0
NM_001042714	Ankdd1b	chr13	-	3315	0	0.0
NM_001042711	Amy2a5	chr3	-	1577	0	0.0
NM_001042710	Prss57	chr10	-	2693	0	0.0
NM_019829	Stx5a	chr19	+	2112	1741	27.0678949068
NM_019828	Trpc4ap	chr2	-	3174	4019	41.5777236318
NM_019827	Gsk3b	chr16	+	8298	4242	16.7859860581
NM_019826	Ivd	chr2	+	2067	457	7.25981155633
NM_019825	Ncoa6	chr2	-	6872	2939	14.0431993085
NM_019824	Arpc3	chr5	+	848	5036	195.002192138
NM_001042719	Ddhd1	chr14	-	5198	1250	7.89629495129
NM_019822	Adrm1	chr2	+	1429	1592	36.5814115167
NM_019821	Gltp	chr5	-	1609	3622	73.9166075177
NM_019820	Cbln3	chr14	-	4723	49	0.340665190207
NM_001044380	Hhipl1	chr12	+	2605	0	0.0
NM_010693	Lck	chr4	-	2171	26022	393.577690938
NM_001044382	Prok1	chr3	-	414	0	0.0
NM_001044383	Ubtf	chr11	-	4446	5730	42.3189406799
NM_001044384	Timp1	chrX	+	890	1	0.0368943291297
NM_001044386	Zfx	chrX	-	7002	1829	8.57711481015
NM_010692	Lbx2	chr6	+	817	1	0.0401908848537
NM_001044389	Clpx	chr9	+	2809	790	9.23474646177
NM_178405	Atp1a2	chr1	-	6227	13	0.0685510499488
NM_001032378	Pecam1	chr11	-	3248	378	3.82142555598
NM_178404	Zc3h6	chr2	+	4916	846	5.65077627643
NM_010697	Ldb1	chr19	-	2288	5405	77.5691982352
NM_017465	Sult2b1	chr7	-	1136	35	1.01167108485
NM_010433	Hipk2	chr6	-	4259	968	7.46306701851
NM_017467	Zfp316	chr5	-	6893	440	2.09601324346
NM_017466	Ccrl2	chr9	-	2110	2192	34.1120420913
NM_017461	Sept1	chr7	-	1453	11894	268.789280176
NM_001243091	A630095N17Rik	chr1	-	648	0	0.0
NM_017463	Pbx2	chr17	+	2801	886	10.3865242028
NM_010432	Hipk1	chr3	-	8049	12000	48.9540856138
NR_034153	Zfp414	chr17	+	1207	594	16.159532757
NM_017469	Gucy1b3	chr3	-	3251	70	0.707018365051
NM_017468	Enam	chr5	+	5490	0	0.0
NR_034155	Olfr1372-ps1	chr11	-	1768	0	0.0
NM_010437	Hivep2	chr10	+	9768	4589	15.4263091702
NR_038860	Fam187b	chr7	+	1218	14	0.37742474627
NM_001195431	Islr	chr9	-	2095	26	0.407510632965
NM_001195437	Gm590	chr9	-	499	0	0.0
NM_001195435	1190003K10Rik	chr13	-	1097	0	0.0
NR_030673	D930016D06Rik	chr5	+	3809	153	1.31895531572
NR_030670	Gm15760	chr16	-	3445	40	0.381259250223
NR_030671	AW011738	chr4	+	2745	1915	22.9074134252
NR_030676	A130049A11Rik	chr3	-	3781	26	0.225796026464
NR_030677	BC025920	chr10	+	1890	283	4.91670617879
NR_030674	Gm4532	chr7	-	713	39	1.79607596647
NR_030675	D730005E14Rik	chr15	-	3607	473	4.30590677398
NR_030678	AA387883	chr19	+	1679	0	0.0
NM_023456	Npy	chr6	+	545	0	0.0
NM_023455	Nat8	chr6	-	932	2	0.070463418295
NM_001166848	Vmn1r130	chr7	+	924	0	0.0
NM_001166849	Vmn1r137	chr7	+	924	0	0.0
NM_001166840	Vmn1r149	chr7	-	924	0	0.0
NM_001166841	Vmn1r158	chr7	-	924	0	0.0
NM_001166842	Vmn1r168	chr7	+	930	0	0.0
NM_001166843	Vmn1r169	chr7	+	915	0	0.0
NM_001166844	Vmn1r100	chr7	+	924	0	0.0
NM_001166847	Vmn1r112	chr7	+	894	0	0.0
NM_001079830	Trim33	chr3	+	8817	2438	9.0795115382
NM_173364	Zfp445	chr9	-	6189	5415	28.7294692343
NM_173363	Eif5	chr12	+	3966	8432	69.8115872586
NM_001037812	Als2cr4	chr1	-	1823	141	2.5396979498
NM_001037810	Spn	chr7	-	1475	9556	212.732451631
NM_178710	Sik2	chr9	-	3552	651	6.01807583178
NM_011706	Trpv2	chr11	+	2751	2207	26.3427655785
NM_011707	Vtn	chr11	+	1745	0	0.0
NM_011704	Vnn1	chr10	+	2416	0	0.0
