gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001039209	Gm13152	chr4	+	1242	38	0.850760716263
NM_001039201	Hdhd2	chr18	+	2357	493	5.81611204175
NM_001039200	C230096C10Rik	chr4	+	6217	1666	7.45142881907
NM_001039202	Hdhd2	chr18	+	1716	140	2.26859086836
NM_001024945	Qsox1	chr1	-	3361	1739	14.3872071587
NM_001025093	Atf2	chr2	-	4276	2289	14.8851605606
NR_045386	1700065O20Rik	chr18	-	702	0	0.0
NR_045384	5830416I19Rik	chr5	+	2630	64	0.676658673347
NR_045383	1700063O14Rik	chr5	-	492	0	0.0
NR_045380	1700034I23Rik	chr3	-	2345	0	0.0
NR_045381	4930455D15Rik	chr18	-	1616	0	0.0
NR_045389	2210420H20Rik	chr18	-	627	0	0.0
NM_001253802	Gm5480	chr16	+	384	0	0.0
NM_012008	Ddx3y	chrY	-	4640	0	0.0
NM_019975	Hacl1	chr14	-	2618	334	3.54749875765
NM_019974	Klk11	chr7	+	1264	0	0.0
NM_012000	Cln8	chr8	+	6431	339	1.46577265733
NM_012001	Cops4	chr5	+	1754	1753	27.790589198
NM_012002	Cops6	chr5	+	1094	2130	54.1386857607
NM_012003	Cops7a	chr6	-	1775	732	11.4672201724
NM_012005	Med14	chrX	-	5080	4905	26.8485432609
NM_012006	Acot1	chr12	+	1558	96	1.7133623019
NM_012007	Ctsj	chr13	-	1271	0	0.0
NM_019976	Psrc1	chr3	+	1739	211	3.37386965929
NM_001042607	Ryk	chr9	+	3258	785	6.69983341035
NM_001042606	Sstr2	chr11	+	1110	0	0.0
NM_178111	Trp53inp2	chr2	+	3934	292	2.06392505554
NM_178110	Trim62	chr4	+	3198	464	4.03445567669
NM_178113	Ncapd3	chr9	+	5503	3128	15.8056608569
NM_178112	Ints8	chr4	-	3434	1501	12.1541846183
NM_178115	2700050L05Rik	chr7	+	5338	1154	6.01135902603
NM_178114	Amigo2	chr15	-	3214	1	0.00865166221464
NM_001195075	Klhl3	chr13	-	2142	62	0.804855007557
NM_001195074	Kcnmb3	chr3	-	720	0	0.0
NM_178119	Agap1	chr1	+	9581	11	0.0319247329022
NM_178118	Dixdc1	chr9	-	5717	8	0.038910536796
NM_134185	Vmn1r9	chr6	+	1051	0	0.0
NM_001162878	Fam183b	chr11	-	502	0	0.0
NM_001162870	Spast	chr17	+	4696	1827	10.818221931
NM_001162872	Exoc7	chr11	-	3212	1741	15.0719228347
NR_036696	Gm8579	chr6	+	733	2	0.075870238357
NM_008738	Nrtn	chr17	-	1023	0	0.0
NM_008734	Nrg3	chr14	-	4012	0	0.0
NM_008737	Nrp1	chr8	+	5920	5289	24.842613789
NM_008736	Nrl	chr14	-	2422	0	0.0
NM_008731	Npy2r	chr3	-	3361	0	0.0
NM_008730	Nptx1	chr11	-	5284	0	0.0
NM_008733	Nrap	chr19	-	5498	6	0.0303453354214
NM_008732	Slc11a2	chr15	-	3023	482	4.43357764356
NR_045038	Zfp207	chr11	+	3038	5332	48.8031437301
NR_045036	Khdrbs1	chr4	-	2601	4889	52.2667038399
NR_045032	Gdap10	chr12	+	2793	98	0.975664644135
NM_001128146	5830411N06Rik	chr7	+	3342	18	0.149765398696
NM_001128145	5830411N06Rik	chr7	+	2991	18	0.167340676176
NM_025318	Tmem93	chr11	-	1353	820	16.8523893078
NM_025319	0610009B22Rik	chr11	-	795	134	4.68687204522
NM_025316	Ndufb5	chr3	+	999	1456	40.5267067798
NM_025317	Mrpl54	chr10	-	587	666	31.5487063208
NM_025314	Dtd1	chr2	+	1283	677	14.6726122184
NM_025315	Med21	chr6	+	780	255	9.09056769391
NM_025312	Sostdc1	chr12	+	1751	1	0.0158803211638
NM_025313	Atp5d	chr10	+	931	3802	113.555417663
NM_025310	Ftsj3	chr11	-	2865	1972	19.139373239
NM_025311	D14Ertd449e	chr14	-	1980	1079	15.1531067192
NM_008083	Gap43	chr16	-	1301	0	0.0
NM_008082	Galr1	chr18	-	2871	0	0.0
NM_008081	B4galnt2	chr11	-	4086	39	0.265406571697
NM_008080	B4galnt1	chr10	+	2474	21321	239.636684524
NM_008087	Gas2	chr7	+	2137	441	5.73825038831
NM_008086	Gas1	chr13	-	3131	0	0.0
NM_008085	Gapdhs	chr7	-	1317	0	0.0
NM_008084	Gapdh	chr6	-	1232	27940	630.610389187
NM_008089	Gata1	chrX	-	1807	0	0.0
NM_008088	Gas7	chr11	+	6911	2360	9.49547156193
NM_001167964	G2e3	chr12	+	6352	1777	7.77897482209
NM_001167967	Ankrd10	chr8	-	2587	1370	14.7254835834
NM_138719	Gnb5	chr9	+	1799	148	2.28757835962
NM_001167963	G2e3	chr12	+	6703	1895	7.86113803791
NR_029469	D4Ertd617e	chr4	+	805	44	1.51985523447
NR_029468	Snhg12	chr4	+	606	227	10.4159445796
NR_029465	Gm11149	chr9	+	1275	0	0.0
NR_029464	5033406O09Rik	chr12	-	1729	6	0.0964943054639
NR_029460	6530402F18Rik	chr2	-	4292	1151	7.45694668077
NR_029463	9430083A17Rik	chr13	-	2990	12	0.111597761971
NM_001164705	Fam123a	chr14	+	2340	1	0.0118830950247
NM_001164704	Renbp	chrX	-	1376	74	1.49540460355
NM_001164709	Syvn1	chr19	+	3103	1472	13.19080991
NM_001164708	Hspb2	chr9	-	558	3	0.149497001924
NM_001166707	Vmn1r123	chr7	+	924	0	0.0
NM_001166706	Vmn1r55	chr7	-	933	0	0.0
NM_001166705	1700101E01Rik	chr2	-	931	1	0.0298672850245
NM_001166709	Vmn1r207-ps	chr13	-	939	0	0.0
NM_001166708	Vmn1r119	chr7	-	924	0	0.0
NM_001122843	Tnpo2	chr8	+	4883	2588	14.7374713951
NM_010510	Ifnb1	chr4	-	770	0	0.0
NM_010511	Ifngr1	chr10	+	2099	5674	75.1661524242
NM_010512	Igf1	chr10	+	7121	5	0.0195242538673
NM_010513	Igf1r	chr7	+	11978	16	0.0371433526236
NM_010514	Igf2	chr7	-	4038	9	0.061975725909
NM_010515	Igf2r	chr17	-	8929	10504	32.7112633584
NM_010516	Cyr61	chr3	-	2028	0	0.0
NM_010517	Igfbp4	chr11	+	2066	3	0.0403772154277
NM_010518	Igfbp5	chr1	-	5854	0	0.0
NM_001163283	Zbtb5	chr4	-	4710	634	3.74294786728
NM_001163282	Gdf1	chr8	+	2728	0	0.0
NM_001163284	Zbtb5	chr4	-	5605	681	3.37844553893
NM_178939	Pdrg1	chr2	-	1229	1191	26.9466825453
NM_001163288	Susd1	chr4	-	3295	132	1.11394549051
NM_178935	Txlng	chrX	-	3807	893	6.52249882468
NM_178934	Slc2a12	chr10	+	3762	0	0.0
NM_178933	Ostb	chr9	-	488	0	0.0
NM_178932	Aoc2	chr11	+	2535	204	2.23767820158
NM_178931	Tnfrsf14	chr4	-	893	765	23.8207484924
NM_178930	Gbf1	chr19	+	6401	3727	16.1903781702
NM_023066	Asph	chr4	-	6688	7	0.0291036328506
NR_028416	D630041G03Rik	chr7	-	3640	3	0.0229173975477
NM_023064	Tbata	chr10	+	1017	0	0.0
NM_023065	Ifi30	chr8	-	981	660	18.7076982224
NM_023063	Lima1	chr15	-	4110	14	0.0947178085182
NM_023060	Eefsec	chr6	-	2679	733	7.60810834203
NM_023061	Mcam	chr9	+	2892	55	0.528822382324
NR_033813	Dlk1	chr12	+	4679	3	0.0178284520354
NR_028419	Tmem179b	chr19	-	778	798	28.5212609275
NR_028418	Tmem179b	chr19	-	525	624	33.0499429168
NM_001190852	Pdlim5	chr3	-	5093	1446	7.89478021784
NM_001190853	Pdlim5	chr3	-	2046	228	3.09866513079
NM_001252293	Mest	chr6	+	2387	1	0.011649117033
NM_001252292	Mest	chr6	+	2666	1	0.01043002339
NM_001242424	Fam105a	chr15	-	3068	3843	34.8305599678
NM_027760	Rassf8	chr6	+	1733	0	0.0
NM_027763	Treml1	chr17	+	1220	0	0.0
NM_027762	Tchhl1	chr3	+	2066	0	0.0
NM_027764	Rcbtb1	chr14	+	3903	1793	12.774007468
NM_027769	Cpne3	chr4	-	5646	596	2.93528863714
NM_001190856	Pdlim5	chr3	-	4973	1446	8.08528366166
NM_001256130	Nipa2	chr7	-	3235	1695	14.5693724255
NM_001256131	Nipa2	chr7	-	3114	1608	14.3586253409
NM_001190857	Pdlim5	chr3	-	1995	266	3.70752564771
NM_152813	Plcd3	chr11	-	3031	0	0.0
NM_001048179	Ccl27a	chr4	-	579	35	1.68087302681
NM_001048178	Ghr	chr15	-	1213	0	0.0
NM_001048177	Jak2	chr19	+	4947	6825	38.3624356362
NM_001048176	Cerkl	chr2	-	1759	104	1.64404207232
NM_001048175	Adam28	chr14	-	3025	29	0.266574158141
NM_001190855	Pdlim5	chr3	-	4829	1445	8.3206272949
NM_001127725	Sec14l5	chr16	+	2337	0	0.0
NM_001037878	Tcf25	chr8	+	2738	6747	68.5208424355
NM_013728	Olfr154	chr2	-	1079	0	0.0
NM_013729	Mixl1	chr1	-	2289	0	0.0
NM_013722	Syn3	chr10	-	8779	7	0.022171670635
NM_013723	Podxl	chr6	-	5330	1	0.00521696854744
NM_013720	Mga	chr2	+	13931	4514	9.00999790419
NM_013721	Rpl7a	chr2	+	864	20222	650.812358056
NM_013726	Dbf4	chr5	-	2444	1915	21.7877811437
NM_013727	Azi2	chr9	+	3464	5022	40.3129196077
NM_013724	Nrk	chrX	+	6602	0	0.0
NM_013725	Rps11	chr7	-	602	21985	1015.4894273
NR_015566	A330023F24Rik	chr1	+	5195	73	0.390735378657
NM_001033325	A630095E13Rik	chr9	-	619	0	0.0
NM_001033320	Rltpr	chr8	+	2504	2660	29.5387926006
NM_001033321	Tmem231	chr8	-	2887	22	0.211895300268
NM_001033322	Gucy1a2	chr9	+	13723	30	0.0607879669704
NM_001033323	Igsf9b	chr9	+	2857	41	0.399042399955
NM_001033328	BC023829	chrX	-	1989	460	6.43085142514
NM_001033329	Arhgef9	chrX	-	5012	103	0.571441253563
NM_001177778	Dlg3	chrX	+	4942	387	2.17747737606
NM_001177779	Dlg3	chrX	+	3940	408	2.8794488533
NM_001177774	Fbxw7	chr3	+	4073	1126	7.68722172721
NM_001177775	H60b	chr10	+	951	2	0.0584783225191
NM_001177776	Ahi1	chr10	+	2068	169	2.27238334549
NM_001177770	Clcc1	chr3	+	3063	1149	10.4308201989
NM_001177771	Clcc1	chr3	+	2246	1271	15.7355245934
NM_001177772	Slco1c1	chr6	+	3175	0	0.0
NM_001177773	Fbxw7	chr3	+	4164	1168	7.79969372573
NM_183162	BC006779	chr2	-	10109	10871	29.9024468169
NM_183163	Rhbdl2	chr4	+	1217	13	0.297028554357
NM_183160	E030010A14Rik	chr19	+	2462	4	0.0451769981443
NM_001161802	Zscan4e	chr7	-	1745	0	0.0
NM_183166	Gm4884	chr7	+	2852	0	0.0
NM_183167	AI987944	chr7	-	2664	908	9.47757119404
NM_183165	Pyroxd1	chr6	+	2155	489	6.30967531925
NM_183168	P2ry6	chr7	-	1917	1	0.0145051864152
NR_040716	4933432G23Rik	chr9	+	837	0	0.0
NM_007949	Ercc2	chr7	+	3547	1048	8.21571795631
NM_007948	Ercc1	chr7	+	1082	509	13.0808495011
NM_007947	Lcn5	chr2	+	695	0	0.0
NM_007946	Epx	chr11	-	2691	0	0.0
NM_007945	Eps8	chr6	-	4402	58	0.366372934292
NM_007944	Eps15l1	chr8	-	3145	1643	14.5265452445
NM_007943	Eps15	chr4	+	5182	4236	22.7302373269
NM_007942	Epo	chr5	-	715	0	0.0
NM_007941	Stx2	chr5	-	2925	504	4.79126391397
NM_007940	Ephx2	chr14	-	2035	1	0.0136640994387
NM_153095	Mrgpra1	chr7	-	1088	0	0.0
NM_153094	Klrb1f	chr6	+	1708	90	1.46521066288
NM_001128601	Gm2382	chr9	-	783	514	18.2535266564
NM_021338	Rpl35a	chr16	+	536	10373	538.127288392
NM_021339	Cdon	chr9	+	7214	1141	4.39799705161
NM_021330	Acp1	chr12	-	3107	1541	13.7913510375
NM_021331	G6pc2	chr2	+	2012	0	0.0
NM_021332	Glp1r	chr17	+	1480	3931	73.8561654788
NM_021334	Itgax	chr7	+	4025	2859	19.7512096152
NM_021335	Snrpb2	chr2	+	1230	1783	40.308037987
NM_021336	Snrpa1	chr7	+	1250	1110	24.6921208138
NM_021337	Skiv2l	chr17	-	3963	4995	35.0474841225
NM_001128609	Dedd	chr1	+	2733	841	8.55661105852
NR_015568	4933406F09Rik	chr14	+	1293	0	0.0
NM_175406	Atp6v0d2	chr4	-	2503	0	0.0
NM_175407	Sobp	chr10	-	4980	2	0.0111672459268
NM_175400	Sephs1	chr2	+	5318	1999	10.4522524019
NM_175401	Fbxw17	chr13	+	1785	399	6.21555770352
NM_175402	Rbm15b	chr9	-	3016	1533	14.1337122462
NM_175403	Mlec	chr5	-	5952	7509	35.0804058577
NM_175408	Tmem139	chr6	+	1147	0	0.0
NM_001166641	Gm4307	chr10	+	910	11	0.336121830699
NM_001100610	Gm14632	chrX	+	893	0	0.0
NM_001100614	Gm11564	chr11	-	691	0	0.0
NM_001100616	Vmn2r121	chrX	-	3062	0	0.0
NM_198672	Ces3a	chr8	+	2049	0	0.0
NM_198673	Odf3l1	chr9	-	1080	0	0.0
NM_001242423	Fam105a	chr15	-	2980	3829	35.7284791236
NM_198671	Gse1	chr8	+	6701	6970	28.9226836643
NM_198677	BC061237	chr14	+	899	0	0.0
NM_001242427	Slc37a1	chr17	+	3351	1892	15.6997281233
NM_144559	Fcgr4	chr1	+	1250	3	0.0667354616588
NM_144556	Lgi4	chr7	+	3444	17	0.137255958212
NM_144557	Myrip	chr9	+	4762	0	0.0
NM_144552	Stxbp6	chr12	-	4325	11	0.0707215874997
NM_144553	Dlgap5	chr14	-	2964	1809	16.9709359735
NM_144550	Spice1	chr16	+	4342	295	1.88919864016
NM_144551	Trib2	chr12	-	4198	906	6.0011045203
NM_134193	Vmn1r232	chr17	-	1159	0	0.0
NM_001105557	Zfp938	chr10	-	2030	274	3.75318483057
NR_040719	4933433G15Rik	chr9	+	1153	4	0.0964664088737
NM_145209	Oasl1	chr5	+	2124	605	7.92038494656
NR_040717	C130083M11Rik	chr5	-	2071	0	0.0
NR_040714	2310014F07Rik	chr9	-	1119	0	0.0
NR_040715	4933422A05Rik	chr9	+	1356	0	0.0
NR_040713	1110036E04Rik	chr9	+	777	0	0.0
NM_146954	Olfr535	chr7	+	939	0	0.0
NM_146955	Olfr60	chr7	-	936	11	0.32678511318
NM_146956	Olfr525	chr7	+	930	0	0.0
NM_146957	Olfr170	chr16	-	942	0	0.0
NM_146950	Olfr341	chr2	-	942	0	0.0
NM_146951	Olfr340	chr2	+	939	0	0.0
NM_146952	Olfr522	chr7	-	939	0	0.0
NM_146953	Olfr531	chr7	-	915	0	0.0
NM_146958	Olfr171	chr16	-	945	0	0.0
NM_146959	Olfr631	chr7	+	1489	0	0.0
NM_001085453	Ctnnd1	chr2	-	5046	11	0.0606165013746
NM_001085450	Ctnnd1	chr2	-	5357	11	0.0570974175726
NM_053155	Clmn	chr12	-	11962	6	0.0139473879073
NM_053154	Klra19	chr6	-	1106	19	0.477687526943
NM_021541	Cryba2	chr1	-	702	0	0.0
NM_021540	Rnf130	chr11	+	1499	439	8.1434477619
NM_021547	Stard3	chr11	+	2083	902	12.0410038439
NM_021545	Naip7	chr13	-	4842	1265	7.26459099188
NM_183358	Gadd45gip1	chr8	+	1734	661	10.599802998
NM_021544	Scn5a	chr9	-	8455	0	0.0
NM_016686	Vezf1	chr11	+	4521	3004	18.4761231681
NM_001136117	C2cd4d	chr3	+	1316	0	0.0
NM_033074	Tars	chr15	-	2636	2633	27.7747961791
NM_033077	D1Pas1	chr1	+	3212	0	0.0
NM_033072	Mbd6	chr10	-	4046	1677	11.5253098947
NM_033073	Krt7	chr15	+	1586	0	0.0
NM_146565	Olfr837	chr9	+	1040	0	0.0
NM_033078	Klrk1	chr6	-	3262	5771	49.1940462437
NM_033079	D6Mm5e	chr6	+	2051	1	0.0135575048064
NM_146564	Olfr836	chr9	+	955	0	0.0
NM_001083904	Fetub	chr16	+	1340	1	0.0207510763864
NM_025460	Tmem126a	chr7	-	766	850	30.8557127992
NM_001110779	Gm7714	chr5	+	685	0	0.0
NM_001110778	Adam11	chr11	+	5102	5	0.0272505315149
NM_001083901	Hiatl1	chr13	-	3375	2255	18.578822968
NM_023523	Pecr	chr1	-	1185	20	0.469307044014
NM_001253822	Irx3	chr8	-	2363	0	0.0
NR_045633	A230056J06Rik	chr13	-	3154	0	0.0
NM_022007	Fxyd7	chr7	-	678	1	0.0410124518552
NM_001254747	Il15	chr8	-	1275	35	0.763314103941
NM_001254745	E030030I06Rik	chr10	-	993	92	2.57622628089
NM_001254744	E030030I06Rik	chr10	-	2081	162	2.16465336952
NM_022004	Fxyd6	chr9	+	1792	1	0.0155169879229
NM_001033606	Acsl3	chr1	+	3810	3	0.0218948365022
NM_029998	6030458C11Rik	chr15	-	3974	1220	8.53645185621
NM_029999	Lbh	chr17	+	3068	12397	112.358691627
NM_001159486	Mcf2l	chr8	+	5096	386	2.1062179651
NM_001159487	Rbp4	chr19	-	1243	0	0.0
NM_022000	Gnas	chr2	+	2463	16709	188.638995273
NM_001159482	Rab34	chr11	+	1376	0	0.0
NM_001159483	Rpl19	chr11	+	738	30753	1158.71479923
NM_029992	Tchp	chr5	+	2863	574	5.5748857539
NM_029993	Mlana	chr19	+	461	0	0.0
NR_015608	1810058I24Rik	chr6	+	1039	1129	30.215085103
NR_015609	C86187	chr7	-	2020	0	0.0
NR_015602	F730043M19Rik	chr12	-	1551	367	6.57960305953
NR_015603	4930483J18Rik	chr15	+	1094	0	0.0
NR_015600	A230072E10Rik	chrX	-	3290	35	0.295813216573
NR_015601	C030044B11Rik	chr13	+	1461	271	5.15780005406
NR_015606	Ppp1r12b	chr1	-	3065	188	1.70558276126
NR_015604	E130112N10Rik	chr6	+	1351	65	1.33783771522
NR_015605	2900052N01Rik	chr9	+	2585	0	0.0
NM_130890	Capn8	chr1	+	2411	0	0.0
NM_130891	Grip1	chr10	+	3246	0	0.0
NM_130892	Rtn4ip1	chr10	+	2981	287	2.67710464834
NM_130893	Scrt1	chr15	-	4010	2	0.0138685498044
NM_130895	Adarb1	chr10	-	6556	40	0.169654925917
NM_028715	Fcho1	chr8	-	3160	5999	52.7882429445
NM_028717	Als2	chr1	-	6512	1632	6.96869071376
NM_028716	Phf19	chr2	-	3743	624	4.63564521274
NM_028711	Slc25a27	chr17	-	2687	28	0.289758238191
NM_028710	Arsg	chr11	+	3277	40	0.339413394664
NM_028713	Rftn2	chr1	-	3676	74	0.559759721023
NM_028712	Rap2b	chr3	+	4197	1551	10.2758618292
NM_028719	Cpne4	chr9	+	3654	0	0.0
NM_028718	Traf3ip1	chr1	+	3500	674	5.35472632834
NR_002321	Tug1	chr11	-	4716	5127	30.229777347
NR_002322	Tug1	chr11	-	3233	1930	16.5995774051
NM_001166549	Eif4enif1	chr11	+	3715	5321	39.8272085561
NM_001166548	Eif4enif1	chr11	+	3611	5285	40.6970500862
NM_001166545	Hmga1	chr17	+	1691	3388	55.7115474325
NM_001166544	Hmga1	chr17	+	1676	3383	56.1272043536
NM_001166547	Eif4enif1	chr11	+	3679	5337	40.337858892
NM_001166546	Hmga1	chr17	+	1675	3376	56.0445071045
NM_001166541	Hmga1	chr17	+	1646	3368	56.8967787735
NM_001166540	Hmga1	chr17	+	1684	3376	55.744981829
NM_001166543	Hmga1	chr17	+	1714	3391	55.0126289588
NM_001166542	Hmga1	chr17	+	1644	3368	56.9659962659
NM_010613	Khsrp	chr17	-	3999	5513	38.3338126329
NM_010612	Kdr	chr5	-	5447	0	0.0
NM_010611	Kcnq2	chr2	-	2777	0	0.0
NM_010610	Kcnma1	chr14	-	5118	0	0.0
NM_010617	Kif13a	chr13	-	6865	5	0.0202523250968
NM_010616	Kif12	chr4	-	2250	0	0.0
NM_010615	Kif11	chr19	+	4819	6199	35.7692749899
NR_040451	4930523O13Rik	chr15	-	1298	0	0.0
NM_177918	AV320801	chrX	-	3698	4	0.0300772767527
NR_040453	Gm17757	chr7	-	4348	1500	9.5928388999
NR_040452	A430035B10Rik	chr6	-	1936	136	1.95334512431
NR_040455	4933436E23Rik	chr1	+	1111	0	0.0
NR_040454	4933417E11Rik	chr1	-	1093	0	0.0
NR_040457	4930529K09Rik	chr14	+	622	0	0.0
NM_013532	Lilrb4	chr10	+	1418	3749	73.5164685469
NM_181734	Ttpal	chr2	+	4520	3069	18.8800822116
NM_133833	Dst	chr1	+	17200	867	1.40163869327
NM_133832	Rdh10	chr1	+	2295	322	3.90138319792
NM_177912	Gsdmc2	chr15	-	2077	1	0.0133877912171
NM_177913	A430089I19Rik	chr5	-	1848	0	0.0
NR_003492	2210409E12Rik	chr11	+	377	0	0.0
NM_030066	Armcx1	chrX	+	2349	0	0.0
NM_145419	Hkdc1	chr10	-	3483	0	0.0
NM_011562	Tdgf1	chr9	-	1927	15	0.216448695053
NM_011563	Prdx2	chr8	+	942	2181	64.3798840578
NM_011560	Tcte3	chr17	-	791	7	0.246074711131
NR_003145	Snhg10	chr12	-	529	22	1.15641159144
NM_011566	Tead3	chr17	-	2614	30	0.31912519921
NM_011567	Tead4	chr6	-	3076	3	0.027119417124
NM_011564	Sry	chrY	-	1188	0	0.0
NM_011565	Tead2	chr7	+	2115	0	0.0
NM_011568	Alyref	chr11	-	1132	2494	61.2626035693
NM_011569	Tekt1	chr11	-	1406	0	0.0
NM_019777	Ikbke	chr1	-	3203	2121	18.4131952048
NM_019776	Snd1	chr6	+	3482	4355	34.778017366
NM_019775	Cpb2	chr14	+	1475	0	0.0
NM_019774	Akap8	chr17	-	3695	6042	45.4686129164
NM_019773	Rab9	chrX	-	1448	378	7.25886409618
NM_019772	1110004F10Rik	chr7	+	1400	2403	47.7277721328
NM_019771	Dstn	chr2	+	1900	571	8.35656767701
NM_019770	Tmed2	chr5	+	1975	8510	119.814088337
NM_019779	Cyp11a1	chr9	+	1774	8	0.125395455954
NM_019778	Zbtb20	chr16	+	3140	91	0.805855495084
NM_177450	Cndp1	chr18	-	2829	0	0.0
NM_145416	Kri1	chr9	-	2598	2237	23.9426526384
NR_033745	Minos1	chr4	-	2607	1411	15.049823616
NR_033744	Cbwd1	chr19	-	2011	223	3.08345929677
NM_019489	Ppie	chr4	-	1168	738	17.5694815583
NM_019488	Slc2a8	chr2	-	2083	750	10.0119211562
NM_019485	Olfr70	chr4	-	2352	0	0.0
NM_019484	Alyref2	chr1	+	1273	445	9.72024104418
NM_019487	Hebp2	chr10	-	1910	0	0.0
NM_019486	Olfr71	chr4	-	939	0	0.0
NM_019481	Slc13a1	chr6	-	2495	0	0.0
NM_019480	Ebag9	chr15	+	1563	603	10.7276293933
NM_019483	Smad9	chr3	+	5368	2	0.0103600753941
NM_019482	Panx1	chr9	-	2075	2463	33.0059120614
NR_045179	Gm8633	chr10	-	551	0	0.0
NM_001011871	Olfr506	chr7	+	945	0	0.0
NM_001011872	Olfr1034	chr2	+	1023	0	0.0
NM_001011873	Xkr9	chr1	+	1926	0	0.0
NM_001011874	Xkr4	chr1	-	3634	0	0.0
NM_001011875	Rnase12	chr14	-	438	0	0.0
NM_001011876	Ang6	chr14	-	444	0	0.0
NM_001011877	Rnase11	chr14	-	579	0	0.0
NR_045171	1700012D01Rik	chr10	+	695	7	0.280064887057
NR_045170	Gm10336	chr13	-	3772	515	3.79647874186
NR_045173	Proc	chr18	-	1585	0	0.0
NR_045172	2610316D01Rik	chr3	-	922	0	0.0
NR_045175	2700081L22Rik	chr4	-	626	0	0.0
NR_045174	F730035M05Rik	chr12	+	1296	6	0.128733529434
NR_045177	2900055J20Rik	chr18	+	726	0	0.0
NR_045176	2810468N07Rik	chr17	+	1349	90	1.85513699941
NM_009659	Alox12b	chr11	+	2347	0	0.0
NM_009658	Akr1b3	chr6	-	1402	4759	94.3872034101
NM_009655	Alcam	chr16	-	4959	1724	9.66693015223
NM_009654	Alb	chr5	+	2043	0	0.0
NM_009657	Aldoc	chr11	+	1702	37	0.604487877344
NM_009656	Aldh2	chr5	-	2207	6	0.0755952216344
NM_009651	Akap4	chrX	+	2848	0	0.0
NM_009650	Akap3	chr6	+	3153	0	0.0
NM_009653	Alas2	chrX	+	1979	0	0.0
NM_009652	Akt1	chr12	-	2690	8120	83.9361754445
NM_009387	Tk1	chr11	-	1369	1741	35.3623200475
NM_001252623	Csgalnact1	chr8	-	4247	1	0.00654731395287
NM_134115	Stk38	chr17	-	3288	3924	33.1850607701
NM_031258	Chrdl1	chrX	-	4190	0	0.0
NM_001115085	Tssc4	chr7	+	1364	533	10.8657139126
NM_009384	Tiam1	chr16	-	7290	311	1.1862556342
NM_134117	Pkdcc	chr17	+	2454	836	9.47277335418
NM_213660	Stat3	chr11	-	4484	13119	81.3543080492
NM_001252627	Cdh16	chr8	-	2913	0	0.0
NR_029793	Mir210	chr7	-	110	0	0.0
NR_029792	Mir200c	chr6	-	69	0	0.0
NM_009380	Thrb	chr14	+	6083	216	0.987373261433
NM_001252628	Cdh16	chr8	-	2974	1	0.00934984611898
NM_001146086	Fbxo34	chr14	+	3055	742	6.75364328299
NM_001146087	Il1f5	chr2	+	1848	0	0.0
NM_001146084	Fastkd5	chr2	-	3127	449	3.99267432641
NM_031251	Ctns	chr11	-	3010	429	3.96311088755
NM_001146080	Cntfr	chr4	-	678	0	0.0
NM_001146081	Fancb	chrX	+	2956	205	1.92838994701
NM_001146088	Il1f5	chr2	+	1722	0	0.0
NM_031257	Plekha2	chr8	-	4984	9280	51.7744352088
NM_009389	Tle3	chr9	+	5172	8049	43.2741791451
NM_178308	Abpg	chr7	-	529	0	0.0
NM_178309	Brip1	chr11	-	6933	830	3.32891203765
NM_031255	Rsph6a	chr7	+	2357	0	0.0
NM_016933	Ptprcap	chr19	+	846	10810	355.304541239
NM_025299	Txnl4a	chr18	+	4071	889	6.07220025943
NM_025298	Polr3e	chr7	+	4234	892	5.85813570694
NM_001201358	4921511M17Rik	chrX	-	984	0	0.0
NM_025292	Synj2bp	chr12	-	10398	2815	7.52790298493
NM_025291	Sra1	chr18	-	969	1323	37.9648330644
NM_025290	Rsph1	chr17	-	1163	31	0.741186339719
NM_025297	Mecr	chr4	+	1337	171	3.556396143
NM_025296	Ciao1	chr2	-	3075	1004	9.07891646415
NM_025295	Btd	chr14	+	1942	589	8.43357082841
NM_025294	Gm16515	chr11	-	4159	1139	7.61518101601
NM_007543	Ceacam2	chr7	-	3234	1	0.00859815781009
NM_007542	Bgn	chrX	+	2389	3	0.0349180942124
NM_007541	Bglap	chr3	-	477	0	0.0
NM_007540	Bdnf	chr2	+	4302	0	0.0
NM_007547	Sirpa	chr2	+	3992	15	0.104483125092
NM_007546	Bik	chr15	+	943	40	1.17948854116
NM_007545	Hrk	chr5	+	5366	1	0.00518196838573
NM_007544	Bid	chr6	-	1891	1153	16.9544304805
NM_007549	Blk	chr14	-	2475	5	0.0561746310259
NM_007548	Prdm1	chr10	-	5143	5932	32.0722955603
NM_026928	1810014F10Rik	chr7	-	650	36	1.5400491152
NM_153749	Mill1	chr7	+	2489	4	0.0446869302657
NM_026929	Chac1	chr2	+	1569	1	0.0177223979336
NM_153743	Dnmt3a	chr12	+	5424	1632	8.36654017847
NM_153744	Prkag3	chr1	-	2832	0	0.0
NM_008292	Hsd17b4	chr18	+	2685	1416	14.6644031206
NM_008293	Hsd3b1	chr3	-	1852	0	0.0
NM_008290	Hsd17b2	chr8	+	1280	0	0.0
NM_008291	Hsd17b3	chr13	-	1286	0	0.0
NM_008296	Hsf1	chr15	+	2018	1082	14.9091033851
NM_008297	Hsf2	chr10	+	2623	233	2.47003471955
NM_008294	Hsd3b4	chr3	-	1665	0	0.0
NM_008295	Hsd3b5	chr3	-	1607	0	0.0
